timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1672296419143,19462,Monolithic-based client,200,,client-to-application (GET) 1-1089,text,true,,264325,127,894,894,http://172.31.47.81/sensing/data,4158,0,3
1672296418740,19865,Monolithic-based client,200,,client-to-application (GET) 1-736,text,true,,264325,127,893,893,http://172.31.47.81/sensing/data,2900,0,9
1672296418675,19931,Monolithic-based client,200,,client-to-application (GET) 1-671,text,true,,264325,127,892,892,http://172.31.47.81/sensing/data,2889,0,11
1672296418102,20504,Monolithic-based client,200,,client-to-application (GET) 1-132,text,true,,264325,127,891,891,http://172.31.47.81/sensing/data,2407,0,12
1672296418852,19755,Monolithic-based client,200,,client-to-application (GET) 1-828,text,true,,264325,127,891,891,http://172.31.47.81/sensing/data,3868,0,3
1672296418316,20296,Monolithic-based client,200,,client-to-application (GET) 1-348,text,true,,264325,127,889,889,http://172.31.47.81/sensing/data,2080,0,16
1672296419108,19504,Monolithic-based client,200,,client-to-application (GET) 1-1055,text,true,,264325,127,888,888,http://172.31.47.81/sensing/data,3509,0,1
1672296419660,18953,Monolithic-based client,200,,client-to-application (GET) 1-1406,text,true,,264325,127,887,887,http://172.31.47.81/sensing/data,5024,0,1022
1672296419726,18887,Monolithic-based client,200,,client-to-application (GET) 1-1484,text,true,,264325,127,886,886,http://172.31.47.81/sensing/data,4456,0,19
1672296418611,20003,Monolithic-based client,200,,client-to-application (GET) 1-621,text,true,,264325,127,885,885,http://172.31.47.81/sensing/data,3834,0,5
1672296418950,19670,Monolithic-based client,200,,client-to-application (GET) 1-923,text,true,,264325,127,884,884,http://172.31.47.81/sensing/data,3867,0,7
1672296419774,18847,Monolithic-based client,200,,client-to-application (GET) 1-1561,text,true,,264325,127,883,883,http://172.31.47.81/sensing/data,5246,0,10
1672296419108,19520,Monolithic-based client,200,,client-to-application (GET) 1-1053,text,true,,264325,127,882,882,http://172.31.47.81/sensing/data,3332,0,1
1672296420078,18550,Monolithic-based client,200,,client-to-application (GET) 1-1908,text,true,,264325,127,881,881,http://172.31.47.81/sensing/data,5868,0,10
1672296418292,20344,Monolithic-based client,200,,client-to-application (GET) 1-321,text,true,,264325,127,880,880,http://172.31.47.81/sensing/data,5008,0,7
1672296420107,18529,Monolithic-based client,200,,client-to-application (GET) 1-1972,text,true,,264325,127,879,879,http://172.31.47.81/sensing/data,4641,0,13
1672296418368,20268,Monolithic-based client,200,,client-to-application (GET) 1-430,text,true,,264325,127,879,879,http://172.31.47.81/sensing/data,1999,0,3
1672296418849,19788,Monolithic-based client,200,,client-to-application (GET) 1-824,text,true,,264325,127,877,877,http://172.31.47.81/sensing/data,2980,0,6
1672296419140,19497,Monolithic-based client,200,,client-to-application (GET) 1-1083,text,true,,264325,127,876,876,http://172.31.47.81/sensing/data,4056,0,5
1672296419859,18778,Monolithic-based client,200,,client-to-application (GET) 1-1661,text,true,,264325,127,876,876,http://172.31.47.81/sensing/data,4561,0,10
1672296419156,19482,Monolithic-based client,200,,client-to-application (GET) 1-1107,text,true,,264325,127,874,874,http://172.31.47.81/sensing/data,6500,0,5
1672296418585,20060,Monolithic-based client,200,,client-to-application (GET) 1-601,text,true,,264325,127,873,873,http://172.31.47.81/sensing/data,2807,0,1
1672296419904,18741,Monolithic-based client,200,,client-to-application (GET) 1-1705,text,true,,264325,127,872,872,http://172.31.47.81/sensing/data,4788,0,20
1672296420051,18595,Monolithic-based client,200,,client-to-application (GET) 1-1859,text,true,,264325,127,871,871,http://172.31.47.81/sensing/data,4689,0,21
1672296419746,18901,Monolithic-based client,200,,client-to-application (GET) 1-1523,text,true,,264325,127,870,870,http://172.31.47.81/sensing/data,5330,0,9
1672296418766,19882,Monolithic-based client,200,,client-to-application (GET) 1-755,text,true,,264325,127,869,869,http://172.31.47.81/sensing/data,7230,0,4
1672296418824,19824,Monolithic-based client,200,,client-to-application (GET) 1-804,text,true,,264325,127,868,868,http://172.31.47.81/sensing/data,4335,0,3
1672296418953,19698,Monolithic-based client,200,,client-to-application (GET) 1-932,text,true,,264325,127,867,867,http://172.31.47.81/sensing/data,3603,0,5
1672296418667,19985,Monolithic-based client,200,,client-to-application (GET) 1-666,text,true,,264325,127,866,866,http://172.31.47.81/sensing/data,4666,0,1
1672296418199,20465,Monolithic-based client,200,,client-to-application (GET) 1-262,text,true,,264325,127,865,865,http://172.31.47.81/sensing/data,2295,0,4
1672296419149,19515,Monolithic-based client,200,,client-to-application (GET) 1-1094,text,true,,264325,127,864,864,http://172.31.47.81/sensing/data,4153,0,4
