timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1672301142755,12164,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-2928,text,true,,263988,191,2081,2081,http://172.31.37.72/sensing/data,12118,0,5
1672301142756,12165,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-2931,text,true,,263988,191,2080,2080,http://172.31.37.72/sensing/data,12127,0,5
1672301142757,12165,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-2933,text,true,,263988,191,2079,2079,http://172.31.37.72/sensing/data,12127,0,4
1672301142734,12193,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-2913,text,true,,263988,191,2078,2078,http://172.31.37.72/sensing/data,12110,0,5
1672301142751,12180,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-2926,text,true,,263988,191,2077,2077,http://172.31.37.72/sensing/data,12145,0,9
1672301142746,12186,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-2922,text,true,,263988,191,2076,2076,http://172.31.37.72/sensing/data,12098,0,13
1672301142751,12188,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-2927,text,true,,263988,191,2075,2075,http://172.31.37.72/sensing/data,12109,0,10
1672301142756,12191,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-2930,text,true,,263988,191,2074,2074,http://172.31.37.72/sensing/data,12148,0,4
1672301142746,12201,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-2923,text,true,,263988,191,2073,2073,http://172.31.37.72/sensing/data,12114,0,13
1672301142747,12208,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-2924,text,true,,263988,191,2072,2072,http://172.31.37.72/sensing/data,12148,0,12
1672301142755,12200,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-2929,text,true,,263988,191,2071,2071,http://172.31.37.72/sensing/data,12164,0,6
1672301142758,12212,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-2935,text,true,,263988,191,2070,2070,http://172.31.37.72/sensing/data,12181,0,3
1672301142763,12208,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-2938,text,true,,263988,191,2069,2069,http://172.31.37.72/sensing/data,12176,0,7
1672301142758,12214,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-2934,text,true,,263988,191,2068,2068,http://172.31.37.72/sensing/data,12189,0,3
1672301142759,12213,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-2936,text,true,,263988,191,2067,2067,http://172.31.37.72/sensing/data,12169,0,2
1672301142764,12209,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-2939,text,true,,263988,191,2066,2066,http://172.31.37.72/sensing/data,12183,0,6
1672301142757,12230,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-2932,text,true,,263988,191,2065,2065,http://172.31.37.72/sensing/data,12190,0,3
